Have a non-directory at the top, so creating directory top_dir
Adding /cygdrive/c/depot/jenkinsci/BUILDING.TXT to top_dir
Adding /cygdrive/c/depot/jenkinsci/LICENSE.txt to top_dir
Adding /cygdrive/c/depot/jenkinsci/README.md to top_dir
Adding /cygdrive/c/depot/jenkinsci/assembly-src.xml to top_dir
Adding /cygdrive/c/depot/jenkinsci/changelog.html to top_dir
Creating filelist for cli
Creating filelist for core
Creating filelist for debian
Adding /cygdrive/c/depot/jenkinsci/dummy.keystore to top_dir
Creating filelist for ebuild
Creating filelist for ips
Adding /cygdrive/c/depot/jenkinsci/licenseCompleter.groovy to top_dir
Creating filelist for maven-plugin
Creating filelist for msi
Creating filelist for opensuse
Creating filelist for osx
Creating filelist for plugins
Adding /cygdrive/c/depot/jenkinsci/pom.xml to top_dir
Adding /cygdrive/c/depot/jenkinsci/rc.changelog.rb to top_dir
Creating filelist for rpm
Adding /cygdrive/c/depot/jenkinsci/show-pom-version.rb to top_dir
Creating filelist for test
Adding /cygdrive/c/depot/jenkinsci/todo.txt to top_dir
Adding /cygdrive/c/depot/jenkinsci/translation-tool.pl to top_dir
51	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Actionable.java
50	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AdministrativeMonitor.java
74	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AllView.java
26	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AperiodicWork.java
118	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Api.java
57	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AsyncAperiodicWork.java
56	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AsyncPeriodicWork.java
32	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/AutoCompletionCandidates.java
63	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/BallColor.java
49	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/BooleanParameterDefinition.java
50	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/BooleanParameterValue.java
92	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Build.java
8	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/BuildableItem.java
7	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/BuildableItemWithBuildWrappers.java
50	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/BuildAuthorizationToken.java
3	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/BuildBadgeAction.java
6	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/BuildListener.java
35	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/BuildTimelineWidget.jva	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Describable.java
483	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Descriptor.java
4	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/DescriptorByNameOwner.java
26	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/DescriptorVisibilityFilter.java
344	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/DirectoryBrowserSupport.java
130	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/DownloadService.java
25	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Environment.java
8	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/EnvironmentContributingAction.java
12	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/EnvironmentContributor.java
6	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/EnvironmentSpecific.java
307	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Executor.java
6	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/ExecutorListener.java
67	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/ExternalJob.java
88	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/ExternalRun.java
26	java	core	/cygdrive/c/depot/jenkinsci/core/src/main/java/hudson/model/Failure.java
